timestamp_day,cycle_id,step_in_cycle,RUL_hr,vibration_rms_mm_s,temperature_c,pressure_bar,failure_mode,failure,operating_state,active_failure_mode,ambient_temperature_c,humidity_percent,wind_speed_m_s,rain_intensity_mm_h,ambient_pressure_bar
1752,15,168,27.5,1.890083482,69.79268774,9.030371132,,0,healthy,,27.0633883,76.76603398,2.478996463,0,1.016025066
1753,15,217,3.5,2.344917995,70.9010925,8.693520581,,0,healthy,,27.32562886,76.27818694,3.675251011,0,1.006322518
1754,16,28,0.5,1.966987646,62.77596489,9.008317877,,0,healthy,,27.53012825,75.27151582,4.429630206,0,0.994167165
1755,16,77,50.5,2.346085633,65.84151858,10.07808169,,0,healthy,,27.93385091,76.85917823,4.19176069,0,0.984117082
1756,16,123,26.5,2.462174147,66.3933006,9.669007888,,0,healthy,,28.4098905,74.81515522,2.894692699,0,0.980074296
1757,16,172,2.5,2.572681831,65.7057479,9.065993773,,0,healthy,,29.30057955,75.90600273,1.847287472,0,0.984198518
1758,17,30,0.5,2.302135322,64.99679456,10.12630841,,0,healthy,,29.64685761,75.4223198,1.635275222,0,0.993753057
1759,17,78,84.5,2.989743703,62.43688732,9.75636051,,0,healthy,,30.39384115,73.60646371,2.468696519,0,1.006049588
1760,17,126,60.5,3.109950842,63.94161719,10.16259447,,0,healthy,,30.8668862,75.17688141,3.633160107,0,1.016372149
1761,17,175,36.5,3.893253261,67.19131169,9.776943736,,0,healthy,,31.50188086,73.4775562,4.369350595,0.96110886,1.019233565
1762,17,222,12.5,4.014661416,70.79186229,9.533467553,,0,healthy,,31.94820855,74.67537746,4.351897405,0,1.015811379
1763,18,10,0.5,5.271322506,65.69208386,10.10343854,,0,healthy,,32.35132225,73.34588674,3.066204901,0,1.006644182
1764,18,58,42.5,2.121484421,50.26650899,8.247482565,,0,healthy,,32.84076942,74.24856563,2.011178352,0,0.993945087
1765,18,106,18.5,3.602208248,59.75686334,10.22678062,,0,healthy,,32.85417601,72.49082065,1.622838184,0,0.98457372
1766,18,155,0.5,2.993883148,58.83799026,8.309348289,,0,healthy,,32.94568352,72.38244284,2.272760889,0,0.980481322
1767,19,46,129.5,2.479869219,71.60395454,10.56308904,,0,healthy,,33.01435414,73.50148036,3.463299061,0,0.984166899
1768,19,94,105.5,3.317520599,73.33601223,9.244417394,,0,healthy,,32.72394272,72.98728778,4.536451655,2.772350138,0.993656002
1769,19,141,81.5,2.547566968,70.92735052,9.2610468,,0,healthy,,32.46316665,73.71427361,3.946029045,0,1.006309458
1770,19,182,57.5,2.328163945,62.41533709,8.424796548,,0,healthy,,32.07981892,73.549548,2.970519686,0,1.015638612
1771,19,237,33.5,3.552347634,77.03652557,10.16685529,,0,healthy,,31.52664193,73.528962,1.930160454,0,1.019630683
1772,19,285,9.5,3.05443842,64.28961035,8.400449843,,0,healthy,,30.81714722,75.09040145,1.559397802,0,1.015904329
1773,20,16,0.5,3.227545795,63.93599981,10.57434397,,0,healthy,,30.31103772,73.93305644,2.652789846,0,1.005833828
1774,20,65,100,2.192316907,62.17967567,9.67026172,,0,healthy,,29.82456571,75.50618022,3.732413028,0,0.99397457
1775,20,113,76,2.432811956,69.2747846,10.50588715,,0,healthy,,28.99362482,75.71167315,4.20702758,0,0.984343392
1776,20,173,52,1.901466691,68.80557394,9.45928579,,0,healthy,,28.36876201,75.87507979,4.147184116,0,0.979958089
1777,20,208,28,2.914595676,72.09692195,9.611417003,,0,healthy,,28.09489599,76.54427517,3.106402924,0,0.984007971
1778,20,256,4,3.69042672,72.21712419,9.345681955,,0,healthy,,27.62449237,74.93053878,1.941252857,0,0.99392563
1779,21,28,0.5,2.468213002,65.81072849,9.712200992,,0,healthy,,27.31981641,77.3374839,1.746904725,0,1.005883833
1780,21,75,108,2.504319578,63.7810389,9.11919465,,0,healthy,,26.95562002,76.58050965,2.425350876,0,1.016040086
1781,21,124,84,2.134896624,63.14740489,9.261907615,,0,healthy,,26.94000865,76.73533469,3.652299296,0,1.020168455
1782,21,172,60,2.609100596,69.20524138,9.645095675,,0,healthy,,27.04717538,76.85577811,4.161640464,0,1.015858971
1783,21,218,36,2.537395076,67.5262435,9.310480412,,0,healthy,,27.25112548,75.77106388,4.099253485,0,1.006089859
1784,21,266,12,2.597949052,69.92192849,8.267802416,,0,healthy,,27.700348,76.17128016,2.906894098,0,0.993762381
1785,22,10,0.5,2.017131868,68.70457792,10.2754598,,0,healthy,,28.0952074,77.35159876,1.699160611,0,0.984375241
1786,22,60,73,3.192152827,67.15173836,10.67783288,,0,healthy,,28.50692091,76.89051628,1.61298665,0,0.97988745
1787,22,106,49,2.84044078,68.48497617,9.295757493,,0,healthy,,29.22102583,75.70990304,2.156973156,0,0.983690729
1788,22,154,25,3.547505584,68.43408221,10.64476495,,0,healthy,,29.71168992,74.82623105,3.628350881,0,0.994045378
1789,22,203,1,3.826049925,67.21585118,9.372836585,,0,healthy,,30.46740858,74.08555547,4.527659701,0,1.005791663
1790,23,32,0.5,4.039696765,69.10559298,10.70680208,,0,healthy,,30.88817505,72.19584692,4.177145901,0,1.016016337
1791,23,80,127.5,1.347645764,56.25647766,8.193211251,,0,healthy,,31.6404975,73.35506038,3.07131995,0,1.019737525
1792,23,129,103.5,1.52412186,62.73303148,10.09936578,,0,healthy,,31.94926279,74.78030692,1.887184575,0,1.01569501
1793,23,176,79.5,1.986139045,67.31169733,9.868586751,,0,healthy,,32.46056148,73.22779285,1.579870532,0,1.006039897
1794,23,224,55.5,2.068038635,66.92341611,9.696141788,,0,healthy,,32.71312827,72.64806359,2.39291491,0,0.993915576
1795,23,273,31.5,2.008669763,70.29255111,9.601715591,,0,healthy,,32.86118498,72.3789401,3.616768401,0,0.984138
1796,23,321,7.5,2.689556322,70.96432487,9.244008444,,0,healthy,,33.07811233,72.13784015,4.371572251,0,0.980119714
1797,24,19,0.5,3.085499512,70.46257597,8.873528543,,0,healthy,,32.98516324,74.76499035,4.011680162,0,0.983989492
1798,24,67,125.5,2.441051118,68.49112043,9.767693936,,0,healthy,,32.80962897,72.48200599,2.942694945,0,0.993548471
1799,24,117,101.5,3.211278597,72.08506923,10.04522858,,0,healthy,,32.43046667,73.09223119,1.92306875,0,1.005626323
1800,24,165,77.5,2.938932995,71.45856269,9.39016139,,0,healthy,,31.88206686,76.34040349,1.490015382,0,1.015241518
1801,24,204,53.5,3.843422662,72.73768636,9.849901454,,0,healthy,,31.43567823,73.44914978,2.51393802,0,1.019891481
1802,24,273,29.5,2.984591678,69.95290615,9.813800959,,0,healthy,,30.74233481,74.47487596,3.841802034,0,1.016106137
1803,24,308,5.5,4.681572034,72.29784514,9.654929976,,0,healthy,,30.17586793,73.58871368,4.324625777,0,1.00580536
1804,25,24,0.5,3.171476231,73.03709173,9.934707582,,0,healthy,,29.65036434,76.02005524,4.209943691,0,0.993870184
1805,25,73,111.5,1.711507831,59.98811785,7.871424474,,0,healthy,,28.94306979,75.97275266,3.126685968,0,0.984026109
1806,25,120,87.5,2.77987369,72.05389469,9.483510995,,0,healthy,,28.51347428,77.69664842,1.894750193,0,0.980044486
1807,25,169,63.5,2.399396026,72.07569409,9.616829024,,0,healthy,,28.12466804,76.45609281,1.662900972,0,0.984247229
1808,25,217,39.5,2.456491422,70.82324247,9.097010652,,0,healthy,,27.67361367,76.26056126,2.413291638,0,0.993716332
1809,25,263,15.5,3.073790494,74.69758016,9.054795998,,0,healthy,,27.37460504,76.53155199,3.652768335,0,1.005656727
1810,26,3,0.5,2.50626516,70.45300177,8.54520709,,0,healthy,,27.07092333,76.65857333,4.432096887,0,1.015849262
1811,26,51,59.5,2.812935083,68.52239626,9.894005771,,0,healthy,,27.12669451,76.10636401,4.19827701,0,1.019659432
1812,26,100,35.5,3.354593929,70.77280887,9.948598548,,0,healthy,,27.29591687,77.57925219,3.202672693,0,1.016197839
1813,26,149,11.5,4.783938552,70.31667251,10.07787826,,0,healthy,,27.42063982,76.72234583,1.883331676,0,1.006774365
1814,27,13,0.5,3.142874903,65.70728305,10.20865584,,0,healthy,,27.54824856,77.3956617,1.638092657,0,0.993845161
1815,27,61,84.5,2.686219293,70.79749021,10.86486908,,0,healthy,,28.01709543,77.01352373,2.341419849,0,0.984402352
1816,27,107,60.5,3.148557483,70.08586407,10.25988535,,0,healthy,,28.32356882,77.27594948,3.523274369,0,0.979998002
1817,27,155,36.5,3.093246252,68.54446829,10.4524837,,0,healthy,,29.14413821,74.44271134,4.527436124,0,0.984309514
1818,27,204,12.5,3.562684181,71.74790331,10.58909571,,0,healthy,,29.63412171,75.5424242,4.163380367,0,0.994152086
1819,28,10,0.5,4.09588987,75.78844879,10.53647173,,0,healthy,,30.39354473,73.84151822,3.02105766,0,1.006410248
1820,28,59,40,2.373209976,71.09768876,9.004813382,,0,healthy,,30.94356453,74.90661349,2.093105191,0,1.015894529
1821,28,105,16,3.797868853,72.05678417,10.30167087,,0,healthy,,31.39535654,73.85152236,1.540539853,0,1.019598021
1822,29,3,0.5,4.719425126,70.83501653,10.18541056,,0,healthy,,31.98635697,73.49168449,2.541959813,0,1.015837454
1823,29,50,55.5,2.691975095,69.97000351,10.46037109,,0,healthy,,32.32406816,75.00169982,3.543988655,0,1.006525515
1824,29,99,31.5,3.607870187,71.7988449,10.23053109,,0,healthy,,32.51706285,73.51798877,4.66986729,0,0.993783966
1825,29,146,7.5,3.619683992,67.85853273,10.2011746,,0,healthy,,33.02196147,72.96717543,4.235156722,0,0.984034122
1826,30,21,0.5,4.833546469,74.15352147,9.963573395,,0,healthy,,33.01906806,73.54334526,3.011704615,0,0.980215767
1827,30,60,103.5,2.515438403,69.22153922,10.08335055,,0,healthy,,32.76858655,74.54600588,1.974049763,0,0.98351809
1828,30,129,79.5,3.34445385,63.75688835,9.838769404,,0,healthy,,32.89872697,74.22274893,1.532350559,0,0.994106353
1829,30,164,55.5,3.091891162,68.49513722,10.25389572,,0,healthy,,32.41546356,73.3130788,2.435131615,0,1.0056701
1830,30,212,31.5,4.247296554,71.61256466,10.49808301,,0,healthy,,32.24779233,73.81991057,3.694705923,0,1.015902789
1831,30,261,7.5,4.962751363,74.88173019,10.64408725,,0,healthy,,31.33340137,74.91020858,4.649042186,0,1.019614424
1832,31,20,0.5,3.335547504,63.54412328,10.47482326,,0,healthy,,30.75831368,75.12331085,4.091211746,0,1.015820789
1833,31,69,110,2.807477328,70.77431049,10.76366115,,0,healthy,,30.36320964,75.59860243,3.208778261,0,1.006005191
1834,31,117,86,3.476580749,73.08386524,10.315,,0,healthy,,29.70345558,76.76179698,1.965258387,0,0.99442925
1835,31,163,62,2.85728337,73.79483795,10.6907589,,0,healthy,,29.00438336,76.20590416,1.555339227,0,0.984189875
1836,31,211,38,3.035142012,74.17077574,10.38124624,,0,healthy,,28.43470998,75.67058392,2.409737625,0,0.980121982
1837,31,259,14,4.210705736,74.74208147,10.57719076,,0,healthy,,28.20482942,76.00603755,3.591331109,0,0.983453909
1838,32,7,0.5,2.900094997,66.75132466,8.958869425,,0,healthy,,27.59829718,75.73310979,4.404336102,0,0.993452939
1839,32,56,140,2.688627352,66.51729492,9.983827913,,0,healthy,,27.14218657,77.03575682,4.20018481,0,1.006303759
1840,32,104,116,3.170733768,71.24573146,10.35818207,,0,healthy,,27.03401994,77.25146219,2.903586298,0,1.015695765
1841,32,152,92,3.443375343,72.52292836,10.50060982,,0,healthy,,27.01143003,77.23090046,2.064193185,0,1.019855881
1842,32,198,68,3.688069044,73.13391986,10.19741519,,0,healthy,,27.29834026,77.44233884,1.564756183,0,1.015815544
1843,32,246,44,3.841828406,68.78506973,10.34692276,,0,healthy,,27.20942208,76.33157209,2.358841779,0,1.006267617
1844,32,295,20,4.670264569,77.1621338,10.09823605,,0,healthy,,27.54828529,76.56663759,3.47789405,0,0.994096857
1845,32,343,0.5,5.133789033,75.98566172,10.36569131,,0,healthy,,27.94415086,76.45237584,4.196370062,0,0.983963323
1846,33,44,77.5,2.936546857,61.72306118,9.969284688,,0,healthy,,28.48739355,75.73656088,4.16785327,0,0.980283583
1847,33,90,53.5,3.281166718,66.54895318,10.01194792,,0,healthy,,29.14165404,75.1442022,2.991829031,0.493494394,0.984119198
1848,33,139,29.5,3.57988142,72.24646084,10.49987276,,0,healthy,,29.63525154,74.94581926,1.852573566,0,0.994023278
1849,33,187,5.5,4.539443098,69.92300464,9.878387685,,0,healthy,,30.3449902,74.2830636,1.548499462,1.04739822,1.005608782
1850,34,24,0.5,3.451164893,63.57983922,9.947095328,,0,healthy,,30.86488387,74.39595855,2.302902036,0,1.016014168
1851,34,72,68,2.749049315,65.32256832,9.060024335,,0,healthy,,31.37263253,74.114882,3.472843952,0,1.019345739
1852,34,121,44,2.662119286,59.52602349,8.94788855,,0,healthy,,31.98864679,74.24255822,4.553594881,0,1.015696206
1853,34,169,20,3.955179622,68.66374954,10.35677441,,0,healthy,,32.29577261,74.31955934,4.161214105,0,1.006313454
1854,34,217,0.5,4.635507101,67.52871775,10.25695783,,0,healthy,,32.68681877,75.09057226,2.951214306,0,0.994288826
1855,35,42,93,2.925434993,66.06787769,10.43828623,,0,healthy,,32.79629687,73.14435187,1.841128186,0,0.984469602
1856,35,90,69,3.173479578,71.92536071,9.078991929,,0,healthy,,33.03683688,74.33026609,1.592528218,0,0.980181343
1857,35,139,45,2.165402774,60.11999376,8.116408482,,0,healthy,,32.89754469,73.41992494,2.172866706,0,0.98433274
1858,35,187,21,3.989210613,75.92937806,9.552197519,,0,healthy,,32.80162729,74.51283794,3.525238263,0,0.994311309
1859,35,236,0.5,2.831124824,64.83285615,8.804670221,,0,healthy,,32.60223556,74.65361453,4.399393257,0,1.005884027
1860,36,40,64,1.970901107,65.96684241,8.977180253,,0,healthy,,32.21972905,73.59494977,4.20999004,0,1.015937327
1861,36,89,40,2.620549155,69.81416881,9.204283539,,0,healthy,,31.51663632,74.90390278,3.084386354,0,1.019295049
1862,36,136,16,2.518849697,68.09372014,8.358816759,,0,healthy,,30.92245648,73.15279169,1.817485221,0,1.015520428
1863,37,3,0.5,3.034151726,70.42466955,10.10413654,,0,healthy,,30.44555856,74.18003855,1.531257135,0,1.005865207
1864,37,50,53,2.608804064,69.16067822,10.06595169,,0,healthy,,29.73839489,73.69672092,2.389020662,0,0.993935026
1865,37,98,29,2.412947298,67.89323417,10.04476156,,0,healthy,,29.08985573,75.68395237,3.747036869,0,0.984153726
1866,37,146,5,4.913661257,73.71290161,10.20960208,,0,healthy,,28.61525662,75.70504852,4.145175093,0,0.980353822
1867,38,25,0.5,3.082586505,69.63293969,9.968727194,,0,healthy,,28.08029797,76.3459515,4.210307832,0,0.98387329
1868,38,72,78.5,2.400547813,65.53899368,9.892454906,,0,healthy,,27.73687825,77.3111088,3.04677139,0,0.99314571
1869,38,120,54.5,2.34781311,69.859243,9.07440729,,0,healthy,,27.33649982,77.72822383,1.783888103,0,1.006444757
1870,38,169,30.5,2.299874076,70.41715711,9.249030693,,0,healthy,,27.12187722,77.75707486,1.555272748,0,1.015039239
1871,38,216,6.5,2.597614393,67.93486108,8.905319504,,0,healthy,,26.9066059,77.47314801,2.344565366,0,1.019349609
1872,39,21,0.5,2.30830999,68.82264235,10.6000768,,0,healthy,,27.10440822,76.58170754,3.553269439,0,1.016026287
1873,39,70,53.5,2.111318031,59.38731809,8.448342505,,0,healthy,,27.38659637,76.46319541,4.456139674,0.432004896,1.006367752
1874,39,118,29.5,3.799680662,74.12505947,10.35615906,,0,healthy,,27.39552805,76.70371622,4.13859966,0,0.994265181
1875,39,165,5.5,3.090655148,62.14959514,8.409166084,,0,healthy,,28.05683201,76.59084183,2.964665339,0,0.984163166
1876,40,23,0.5,3.316708887,66.47276598,10.2062971,,0,healthy,,28.49874834,76.78262878,1.932838527,0,0.979742782
1877,40,73,100,2.50746044,73.08827722,10.16222404,,0,healthy,,29.06130931,74.63192323,1.490472704,0,0.983389614
1878,40,121,76,3.264042143,72.22865204,9.727359295,,0,healthy,,29.62916192,75.28683143,2.324981316,0.399762855,0.99348644
1879,40,168,52,3.415547655,70.10299884,10.4347095,,0,healthy,,30.24450017,73.15713271,3.511732828,0,1.006176137
1880,40,216,28,3.505121965,68.958371,10.05190235,,0,healthy,,30.92206656,74.59304897,4.729354575,1.679393937,1.015491749
1881,40,264,4,4.146916794,69.11781174,9.992045247,,0,healthy,,31.3637872,74.41776268,4.281125014,0,1.019517233
1882,41,27,0.5,2.780708062,63.98886449,9.376156751,,0,healthy,,31.96516928,73.77804968,2.813587908,0,1.016377911
1883,41,76,73.5,2.394346735,66.51768348,9.473972923,,0,healthy,,32.60514282,73.23908166,1.908799499,0,1.006851672
1884,41,123,49.5,2.341490472,65.56768378,9.536321606,,0,healthy,,32.78475417,73.61413886,1.678356584,0,0.993743089
1885,41,171,25.5,1.661575687,55.41807816,7.274774573,,0,healthy,,32.96048757,72.797674,2.372964385,0.192171873,0.984125708
1886,41,218,1.5,2.562858797,64.06821507,9.150469518,,0,healthy,,32.83382846,72.98494435,3.591358179,0,0.980448589
1887,42,24,0.5,2.026679784,64.73137246,9.534383014,,0,healthy,,32.94935781,72.59360595,4.618284543,0,0.98368225
1888,42,79,113,2.714207406,60.96420454,10.18789459,,0,healthy,,32.79887527,72.75043524,4.150730246,0,0.99406476
1889,42,127,89,3.003660602,63.71521988,9.177938451,,0,healthy,,32.46431541,73.55614717,3.080503562,0,1.006049244
1890,42,176,65,3.210855739,63.19009431,9.24467772,,0,healthy,,32.15583162,73.09884422,1.95640723,0.809008185,1.016167635
1891,42,224,41,3.971959301,64.3757231,10.39566788,,0,healthy,,31.38370775,75.98372945,1.669610534,0,1.019833088
1892,42,273,17,4.080697044,70.75460287,9.366854595,,0,healthy,,30.76130807,73.65334759,2.375005119,0,1.016008479
1893,43,1,0.5,5.378773396,72.4671708,10.0346518,,0,healthy,,30.18710777,75.33333692,3.590701003,0,1.005819695
1894,43,48,114.5,2.081134552,67.2931402,9.451565039,,0,healthy,,29.58252621,74.61252082,4.434427779,0,0.994457168
1895,43,96,90.5,1.993160902,60.96377661,8.343446035,,0,healthy,,28.97974966,76.15788124,4.381913991,0,0.984552588
1896,43,145,66.5,2.531577936,66.13634949,8.929542824,,0,healthy,,28.39882032,75.84058656,3.038031361,0.269200785,0.980389503
1897,43,192,42.5,1.582150245,56.96222935,7.282756894,,0,healthy,,28.02381503,75.77456299,2.090687071,0,0.984017663
1898,43,240,18.5,2.689533329,70.19039596,8.85770102,,0,healthy,,27.58738768,76.27663222,1.863245611,0,0.994040538
1899,43,289,0.5,2.559295039,66.93633261,10.28079704,,0,healthy,,27.04361334,77.40537564,2.388772919,0,1.005558719
1900,44,46,75,2.227303438,68.66645814,10.17797807,,0,healthy,,27.04636053,77.02460925,3.632698234,0,1.016231006
1901,44,93,51,3.28845993,70.24872019,9.756500206,,0,healthy,,26.94775734,76.102348,4.49571193,0,1.019674187
1902,44,141,27,3.182089406,72.28167332,10.3692313,,0,healthy,,26.91465759,78.02870387,4.109762816,0,1.016059064
1903,44,191,3,3.69495398,68.76413913,9.344153445,,0,healthy,,27.09643227,76.35129667,2.961342766,0,1.006448851
1904,45,28,0.5,2.81841521,67.24063241,10.32423538,,0,healthy,,27.39121896,76.00773875,1.8950823,0,0.994014258
1905,45,76,114.5,2.843853542,67.10795113,9.809619392,,0,healthy,,28.22328971,74.32569182,1.633156282,0,0.983234503
1906,45,125,90.5,3.157741385,68.6653705,10.49419342,,0,healthy,,28.61924665,76.32988906,2.366836891,0,0.980148288
1907,45,172,66.5,3.344550603,70.12293351,9.878421947,,0,healthy,,29.01429895,75.38127288,3.528019435,0,0.983879989
1908,45,220,42.5,2.080317784,57.9929116,8.116728044,,0,healthy,,29.87129015,74.60866302,4.545249423,0,0.993761565
1909,45,269,18.5,3.12895367,63.08523075,10.03401849,,0,healthy,,30.26808626,75.04223064,3.957113698,0,1.006127306
1910,45,316,0.5,2.783248798,59.79171227,8.214372234,,0,healthy,,31.00657781,74.48676801,3.002226192,0,1.015590706
1911,46,45,127.5,2.067232496,62.78615908,10.49242172,,0,healthy,,31.50550996,73.76536668,1.919973672,0,1.019635031
1912,46,94,103.5,2.743553571,64.00180911,10.67956833,,0,healthy,,31.93513433,73.80969501,1.686020893,0,1.015595252
1913,46,142,79.5,2.322606939,61.32090801,10.26306763,,0,healthy,,32.45591824,74.63565374,2.394096907,0,1.006404993
1914,46,189,55.5,2.726524932,66.50100607,10.40439977,,0,healthy,,32.7055106,73.7248192,3.722461362,0,0.994367999
1915,46,237,31.5,3.606862519,62.94729882,9.962051706,,0,healthy,,32.74199684,73.62158717,4.259787587,0,0.984115142
1916,46,287,7.5,3.696839249,66.74049968,10.069113,,0,healthy,,32.98505719,74.07828663,4.370787569,0,0.979962432
1917,47,20,0.5,2.66788473,63.68251112,10.50129514,,0,healthy,,32.9249721,72.98987201,2.907752086,0,0.98442415
1918,47,69,72,2.114058131,58.37268546,9.971194534,,0,healthy,,32.74144706,72.59707551,1.866468423,0,0.993822977
1919,47,116,48,1.674481842,54.27007857,7.971393117,,0,healthy,,32.54035445,73.50261308,1.545119908,0,1.005999796
1920,47,163,24,2.703816022,66.951083,9.027164024,,0,healthy,,32.11355772,74.68180446,2.323318053,0.405860279,1.015934944
1921,47,211,0.5,3.268854372,66.33069981,9.540634051,,0,healthy,,31.50767286,75.24494661,3.555328974,2.176204203,1.01944185
1922,48,35,77.5,1.874800111,62.36537498,10.30200236,,0,healthy,,30.99667843,74.35321133,4.35945723,0,1.01591553
1923,48,82,53.5,1.752031272,55.08678067,8.12494533,,0,healthy,,30.25941177,74.92472215,4.115050494,0,1.006294571
1924,48,130,29.5,2.683656612,65.85984878,10.0241901,,0,healthy,,29.70398458,74.86322887,3.17886583,0,0.993762626
1925,48,179,5.5,3.282330949,65.59468686,10.06233066,,0,healthy,,28.96679622,74.80249323,1.640192958,0,0.984320343
1926,49,24,0.5,2.550428795,63.4406277,10.0397133,,0,healthy,,28.56848064,74.90854867,1.676760085,0,0.980723839
1927,49,72,101,2.186930633,67.29555472,9.438830767,,0,healthy,,28.05259606,77.0270533,2.519258826,0,0.98368244
1928,49,119,77,2.56026258,66.28529044,8.303544756,,0,healthy,,27.55657045,77.87013995,3.50641527,0.50469009,0.993884537
1929,49,168,53,2.124095771,69.94174872,8.575471479,,0,healthy,,27.21699141,76.49765178,4.43140798,0.069672467,1.005676849
1930,49,216,29,2.134294989,65.05598605,8.001495144,,0,healthy,,27.20187555,75.21890308,4.158335831,0,1.015884394
1931,49,265,5,2.761980908,69.32598248,8.867838065,,0,healthy,,26.95182861,77.08210962,3.07247415,0,1.019579108
1932,50,25,0.5,2.389964631,62.68294074,10.1042534,,0,healthy,,27.21199617,76.4568078,1.992928927,0,1.015890927
1933,50,72,43,3.153611805,64.31037586,10.36674942,,0,healthy,,27.26668655,76.84140319,1.889954371,0,1.005973173
1934,50,120,19,3.650236746,69.26111883,9.856297132,,0,healthy,,27.55031919,75.66509347,2.268161601,0,0.993791613
1935,50,169,0.5,4.881267131,65.66042442,10.46336753,,0,healthy,,27.93711783,76.67387395,3.563627799,2.286404895,0.983765123
1936,51,44,63.5,2.891503942,69.30225481,9.673194768,,0,healthy,,28.49365827,76.2133694,4.506183345,0,0.980156948
1937,51,92,39.5,3.069601354,69.35059495,9.734023231,,0,healthy,,29.06778144,74.07727292,4.121430568,0,0.983883727
1938,51,141,15.5,3.152844801,65.9670278,9.32386973,,0,healthy,,29.72933657,75.55682849,3.008851131,0,0.993743908
1939,52,4,0.5,4.608595858,67.71318556,9.96969138,,0,healthy,,30.50899797,74.39448752,1.746694544,0,1.005809169
1940,52,51,39.5,2.525040902,68.23250014,9.721511496,,0,healthy,,31.05305533,74.44706316,1.522650924,0,1.015614008
1941,52,99,15.5,2.271168078,68.46235003,8.502156814,,0,healthy,,31.31041229,73.89483897,2.463017892,0,1.019308155
1942,53,5,0.5,1.935256588,57.0704184,8.402378519,,0,healthy,,32.06392291,74.28160631,3.592213305,0,1.016302968
1943,53,51,122.5,1.546561878,62.916056,10.08625673,,0,healthy,,32.30686419,73.49173542,4.502370443,0,1.006125241
1944,53,99,98.5,2.155317066,64.51201175,10.48842743,,0,healthy,,32.72158963,73.36024474,4.115457562,0,0.99423466
1945,53,149,74.5,2.29173432,66.50280916,10.10553327,,0,healthy,,33.03170503,72.84333436,3.160169496,0,0.983964313
1946,53,195,50.5,2.292638858,66.97303021,9.34046538,,0,healthy,,32.97183053,73.67553188,1.872069217,0,0.980349616
1947,53,243,26.5,2.456957076,65.98547049,8.936474791,,0,healthy,,33.01934105,74.25584747,1.673990454,0,0.983795711
1948,53,289,2.5,2.191148012,67.02555786,8.30931336,,0,healthy,,32.6314502,73.78287118,2.483813456,0,0.994193281
1949,54,29,0.5,1.859164778,57.76851471,9.819028833,,0,healthy,,32.51207696,74.38815166,3.667780538,0,1.005990094
1950,54,77,96.5,2.750000801,61.32992893,10.34877737,,0,healthy,,32.03866159,74.49886048,4.427552323,0,1.015998391
1951,54,126,72.5,3.387753724,63.9146443,10.19099714,,0,healthy,,31.66213979,73.6206421,4.175720177,0,1.019926776
1952,54,174,48.5,3.665194721,63.48637445,10.21765955,,0,healthy,,31.05073375,74.75411464,3.11049816,0,1.015803358
1953,54,222,24.5,3.309312702,60.1564947,9.760814101,,0,healthy,,30.47106821,74.27723108,2.004443661,0,1.005731948
1954,54,269,0.5,3.158667205,64.90473142,9.789282184,,0,healthy,,29.60448913,75.18378194,1.573629116,0,0.994007849
1955,55,34,122.5,1.653944114,57.50043906,8.34237584,,0,healthy,,29.05803076,74.74764784,2.340306519,0.264983302,0.983971968
1956,55,83,98.5,1.953466347,58.34380949,8.341690112,,0,healthy,,28.72970185,75.61177663,3.731096329,0,0.980170577
1957,55,130,74.5,3.485222896,73.14624756,10.22010751,,0,healthy,,27.87606012,76.20159001,4.60124867,0,0.984378865
1958,55,178,50.5,3.817278503,72.52217979,10.42021967,,0,healthy,,27.55652507,75.9671177,4.20614128,0,0.994010497
1959,55,226,26.5,3.862881846,74.31506981,9.901132145,,0,healthy,,27.47261726,77.16022919,2.999012133,0,1.006504099
1960,55,274,2.5,5.074877228,67.06772219,10.36917877,,0,healthy,,27.06462084,76.73534497,1.817703648,0,1.015394878
1961,56,31,0.5,3.361243201,65.90215149,9.817522415,,0,healthy,,26.99336225,76.37964665,1.493480532,0.655270326,1.019666107
1962,56,78,108.5,3.128671106,65.34378662,10.28169744,,0,healthy,,26.81695105,76.00869699,2.593283882,0,1.016034045
1963,56,126,84.5,3.010375669,67.79815472,9.914021328,,0,healthy,,27.37998618,75.48815715,3.532612557,0,1.006635207
1964,56,173,60.5,4.070597236,67.87979531,10.03733458,,0,healthy,,27.52104724,76.0622401,4.233608306,0,0.994009749
1965,56,214,36.5,3.373478878,68.7031625,8.805545008,,0,healthy,,27.94283113,75.27143849,4.172230315,0.815147175,0.984065912
1966,56,269,12.5,4.670438744,66.58883774,9.540360338,,0,healthy,,28.62094116,75.20793895,3.000974492,2.14536082,0.980608986
1967,57,9,0.5,5.874542747,69.75422446,9.753099928,,0,healthy,,29.22418325,75.89368575,2.054965199,0.731669702,0.983827953
1968,57,58,84.5,2.768185302,65.11767088,10.38470601,,0,healthy,,29.59404464,75.51158826,1.552611168,2.347905162,0.994140604
1969,57,106,60.5,2.974469293,61.23019921,9.651142202,,0,healthy,,30.24588923,75.0055687,2.352797712,0,1.005927686
1970,57,155,36.5,3.196757082,65.99225862,10.38422168,,0,healthy,,30.80916078,75.01985667,3.499892078,0,1.015969288
1971,57,202,12.5,3.639175561,69.21558275,9.139719743,,0,healthy,,31.48108348,74.39869789,4.40639652,0,1.019577829
1972,58,9,0.5,3.919179235,72.86820378,9.772281895,,0,healthy,,32.06901004,73.79270229,4.014047266,0,1.016477037
